Datetime,PM_16,AOD_16,Temp_16,Humi_16,PM_23,AOD_23,Temp_23,Humi_23,PM_11,AOD_11,Temp_11,Humi_11,PM_10,AOD_10,Temp_10,Humi_10,PM_8,AOD_8,Temp_8,Humi_8,PM_2,AOD_2,Temp_2,Humi_2
2013-05-07,6.75,0.199020687,81.541667,30.791667,8.666666667,0.105560152,81.541667,30.791667,8.541666667,0.10949489,77.958333,47.833333,8.791666667,0.250524208,79.041667,56.458333,12.29166667,0.261239778,79.041667,56.458333,5.625,0.197631858,77.958333,47.833333
2013-05-08,6.826086957,0.183984065,81.666667,33.958333,7.125,0.188392268,81.666667,33.958333,9.791666667,0.222628033,78.333333,47.5,10.54166667,0.250524208,73.791667,58.041667,13.41666667,0.360129415,73.791667,58.041667,8,0.162879099,78.333333,47.5
2013-05-09,8.090909091,0.307345684,83.458333,37,12.45833333,0.40595763,83.875,53.166667,7.708333333,0.356830994,79.5,48.666667,7.869565217,0.531748582,57.458333,89.166667,11.125,0.506629429,57.458333,89.166667,6.625,0.342378042,57.458333,89.166667
2013-05-10,8.166666667,0.308129894,88.625,34.25,10.125,0.183468992,86.25,48.291667,6.791666667,0.462936899,83.708333,48.625,10.04166667,0.385434591,60.916667,86.666667,11.33333333,0.517245682,60.916667,86.666667,7.666666667,0.483998788,60.916667,86.666667
2013-05-11,12.5,0.256442065,87.791667,34.333333,13.91666667,0.303559143,85.791667,46.458333,6.086956522,0.366278237,84.541667,47.708333,7.208333333,0.258069233,60.875,88.25,7.782608696,0.434313946,60.875,88.25,4.791666667,0.400652677,60.875,88.25
2013-05-12,8.727272727,0.19419989,82.041667,30.666667,7.5,0.134224639,90.416667,38.958333,12.20833333,0.179653019,85.375,31.291667,13.04166667,0.189851525,62.25,76.958333,16,0.39480237,62.25,76.958333,13.83333333,0.130545817,62.25,76.958333
2013-05-13,8.045454545,0.199020687,74.208333,40.5,12.08695652,0.160402288,77.5,44.791667,18.54166667,0.333915986,73.666667,45.875,18.79166667,0.250524208,55.125,87.75,26.04166667,0.507101014,55.125,87.75,18.09090909,0.309988889,55.125,87.75
2013-05-14,18.34782609,0.199020687,74.75,49.583333,19.25,0.275611749,74.125,53.916667,15.20833333,0.247697018,73.208333,57.083333,14.08333333,0.250524208,55.625,88.541667,16.70833333,0.440271329,55.625,88.541667,18.20833333,0.300643566,55.625,88.541667
2013-05-15,16.08695652,0.199020687,73.708333,40.083333,13.83333333,0.189365659,75.833333,43.458333,11.29166667,0.307149483,72.083333,48.75,10.66666667,0.330694475,56.833333,88.666667,12.70833333,0.307100432,56.833333,88.666667,11.33333333,0.408641851,56.833333,88.666667
2013-05-16,10.31818182,0.199020687,75.125,29.083333,10.90909091,0.127086469,75.333333,41.458333,7.666666667,0.110936341,70.75,40.416667,7.375,0.266695475,57.541667,88.666667,10.70833333,0.24834413,57.541667,88.666667,6.5,0.172202935,57.541667,88.666667
2013-05-17,8.454545455,0.199020687,76.583333,21.791667,10.41666667,0.135660215,77.791667,46.083333,8.75,0.09204311,71.416667,34.458333,7.5,0.146664883,54.458333,92.958333,11.70833333,0.240710729,54.458333,92.958333,7.043478261,0.180522898,54.458333,92.958333
2013-05-18,9.130434783,0.199020687,77.25,19.875,12.91304348,0.151997862,79.625,43.125,5.173913043,0.140274487,72.25,31.833333,5.166666667,0.15406797,54.208333,93.916667,6.608695652,0.250474308,54.208333,93.916667,5.454545455,0.195519958,54.208333,93.916667
2013-05-19,7.260869565,0.199020687,72.666667,28.875,8.857142857,0.21195462,73.166667,43.75,3.85,0.299652389,69.375,39,6.608695652,0.330124524,52.75,94,7.875,0.369177296,52.75,94,5.181818182,0.288248004,52.75,94
2013-05-20,11.95652174,0.199020687,73.333333,36.791667,13.20833333,0.199100303,72,51.666667,10.79166667,0.397857286,69.833333,51.208333,12.45833333,0.431026157,55.208333,88.625,14.33333333,0.369764936,55.208333,88.625,10.25,0.443500744,55.208333,88.625
2013-05-21,12.26086957,0.199020687,75.041667,35.041667,11.08333333,0.116219652,74.875,45.083333,11,0.146165509,71.458333,44.666667,11.91666667,0.34331253,56.833333,88.041667,15.20833333,0.286496566,56.833333,88.041667,10.82608696,0.214414896,56.833333,88.041667
2013-05-22,11.22727273,0.199020687,75.25,33.083333,8.958333333,0.12812379,76.375,45.958333,10.91666667,0.109598128,71.958333,40.458333,12.25,0.214261492,53.583333,92.041667,13.75,0.299652392,53.583333,92.041667,11.54166667,0.19969425,53.583333,92.041667
2013-05-23,8.913043478,0.199020687,72.958333,28.833333,10.29166667,0.157882082,73,48.208333,6,0.129253368,69.208333,40.708333,7.041666667,0.250524208,53.916667,92.25,7.875,0.349328709,53.916667,92.25,5.476190476,0.253921541,53.916667,92.25
2013-05-24,8.913043478,0.199020687,69.166667,27.958333,7.047619048,0.198029207,67.708333,55.333333,4.818181818,0.185335933,63.125,50.875,4.416666667,0.201826029,56.166667,92.333333,7.125,0.322331376,56.166667,92.333333,3.681818182,0.252957922,56.166667,92.333333
2013-05-25,8.826086957,0.199020687,71.375,38.958333,7.416666667,0.192514035,71,56.541667,6.136363636,0.326122638,68.25,46.208333,6.041666667,0.341255146,56.416667,91.791667,9.541666667,0.402395413,56.416667,91.791667,5.954545455,0.429166606,56.416667,91.791667
2013-05-26,9.47826087,0.199020687,76.041667,32.375,10.125,0.130617453,74.958333,52.333333,6.125,0.100446388,72.583333,43.458333,9.666666667,0.4447785,55.375,93.25,10.69565217,0.288449797,55.375,93.25,6.857142857,0.194920418,55.375,93.25
2013-05-27,11.86956522,0.159878695,80.5,30.875,11.43478261,0.162957044,77.833333,47.833333,10.41666667,0.249614601,76.208333,42.75,12.70833333,0.395667323,55.083333,92.5,14.69565217,0.389206287,55.083333,92.5,10.95652174,0.251729297,55.083333,92.5
2013-05-28,14.16666667,0.278008862,84.583333,30.958333,15.875,0.26834106,80.25,50.625,13.20833333,0.372994105,79.416667,43.416667,14.75,0.383005945,54.833333,92.75,16.5,0.497235678,54.833333,92.75,15.29166667,0.348970278,54.833333,92.75
2013-05-29,18.31818182,0.168679998,83.333333,35.666667,16.04166667,0.256037086,79.833333,44,12.29166667,0.224998271,79.083333,44.75,11.125,0.296171791,56.833333,87.416667,12.29166667,0.339473897,56.833333,87.416667,13.25,0.282012169,56.833333,87.416667
2013-05-30,18.5,0.199020687,74.916667,36.041667,14.625,0.366867928,76.708333,41.166667,8.173913043,0.201297106,71.666667,41.875,7.541666667,0.250524208,59.208333,89.166667,9.375,0.322331376,59.208333,89.166667,6.782608696,0.252957922,59.208333,89.166667
2013-05-31,13.39130435,0.301039627,75.833333,28.833333,9.208333333,0.435239287,77.583333,41.833333,5.045454545,0.201297106,75.333333,36.166667,5.416666667,0.250524208,58.541667,91.041667,6.333333333,0.322331376,58.541667,91.041667,3.47826087,0.252957922,58.541667,91.041667
2013-06-01,13.04347826,0.132616272,79.083333,33.625,8.958333333,0.219359136,79.666667,45.791667,3.15,0.119269439,77.458333,42.458333,4.954545455,0.347411029,57.041667,91.25,6.739130435,0.260026425,57.041667,91.25,4.047619048,0.240462956,57.041667,91.25
2013-06-02,12,0.199020687,80.958333,36.541667,13.52173913,0.339880507,81.73913,47,3.666666667,0.120707262,79.25,43.916667,4.75,0.280464955,55.333333,93.125,7.041666667,0.314566415,55.333333,93.125,4.681818182,0.198886286,55.333333,93.125
2013-06-03,11.26086957,0.199020687,80.708333,35.041667,11.65,0.167740752,79.416667,46.125,3.173913043,0.13133286,77.875,42.791667,5.291666667,0.176530927,55.958333,93.25,6.041666667,0.379245877,55.958333,93.25,4.045454545,0.153268106,55.958333,93.25
2013-06-04,14.13636364,0.199020687,80.375,37,13.16666667,0.255378398,77.708333,47.041667,4.391304348,0.257220842,77.125,45.5,6.083333333,0.26857248,55.833333,91.916667,7.333333333,0.441191095,55.833333,91.916667,4.681818182,0.26784322,55.833333,91.916667
2013-06-05,12.34782609,0.117423749,78.375,31.916667,11.41666667,0.172329675,75.041667,51.791667,4.708333333,0.371029212,73.791667,46.083333,7.041666667,0.349452276,54.083333,93.291667,9.25,0.532517803,54.083333,93.291667,5.363636364,0.392768326,54.083333,93.291667
2013-06-06,26.68181818,0.388888182,72.791667,43.375,27.625,0.350655977,68.125,55.916667,20.83333333,0.279255164,66.958333,56.625,24.95238095,0.419358862,55.5,90.333333,26.66666667,0.936914897,55.5,90.333333,19.33333333,0.358726161,55.5,90.333333
2013-06-07,30.60869565,0.308472716,72.125,47.958333,26.83333333,0.512398673,70.291667,58.25,15.20833333,0.353027172,69.541667,54.958333,25.875,0.349711684,54.958333,91.916667,30.54166667,0.429311631,54.958333,91.916667,16.66666667,0.444223158,54.958333,91.916667
2013-06-08,31.04347826,0.199020687,71.5,29.75,31.08333333,0.261829721,72.125,52.166667,11.45833333,0.105013807,69.416667,40.375,13.33333333,0.188026676,56.75,89.333333,15.08695652,0.277102466,56.75,89.333333,10.91304348,0.137322706,56.75,89.333333
2013-06-09,11.56521739,0.199020687,66.041667,38.916667,11.79166667,0.167826232,66.041667,38.916667,6.625,0.175777993,67.291667,40.416667,7.916666667,0.250524208,63.541667,51.333333,10.33333333,0.296869346,63.541667,51.333333,9.086956522,0.271480782,67.291667,40.416667
2013-06-10,12.5,0.199020687,70.208333,36.125,15.125,0.205122481,70.208333,36.125,7.791666667,0.395053169,68.75,42.583333,9.75,0.279510951,63.791667,52.458333,10.95833333,0.440438631,63.791667,52.458333,7.181818182,0.431701491,68.75,42.583333
2013-06-11,14.68181818,0.113184895,73.166667,36.375,9.666666667,0.199278569,73.166667,36.375,8.458333333,0.272102192,70.75,44.333333,9.666666667,0.189365659,63.25,53.083333,10.58333333,0.276640218,63.25,53.083333,10.91666667,0.410024201,70.75,44.333333
2013-06-12,13.47826087,0.199020687,72.5,33.791667,9.875,0.114301775,72.5,33.791667,7.708333333,0.145164475,69.291667,42.375,8.875,0.228477122,62.291667,53.291667,9.666666667,0.431195038,62.291667,53.291667,7.304347826,0.206372104,69.291667,42.375
2013-06-13,12.30434783,0.199020687,72.166667,30.25,9.913043478,0.113794705,72.166667,30.25,5.916666667,0.120647918,67.583333,37.666667,5.916666667,0.163916984,63.5,53.708333,6.909090909,0.291107536,63.5,53.708333,5.681818182,0.196038906,67.583333,37.666667
2013-06-14,15.56521739,0.199020687,70.25,35.625,13.45833333,0.168167971,70.25,35.625,9.791666667,0.231154406,66.416667,42.166667,6.708333333,0.250524208,63.458333,53.625,7.958333333,0.422828556,63.458333,53.625,6.045454545,0.347968257,66.416667,42.166667
2013-06-15,13.29166667,0.199020687,62.666667,60.916667,9.791666667,0.234997545,62.666667,60.916667,3.5,0.493795451,60,68.166667,3.652173913,0.333537701,65.291667,53.916667,5,0.737996705,65.291667,53.916667,2.238095238,0.252957922,60,68.166667
2013-06-16,10.65217391,0.199020687,62.958333,66.166667,7.208333333,0.183468992,62.958333,66.166667,1.428571429,0.2549879,63.166667,65.166667,2.913043478,0.370487612,64.375,54.541667,4,0.344432448,64.375,54.541667,2.523809524,0.307982923,63.166667,65.166667
2013-06-17,12.86956522,0.26565016,65.791667,53,9.291666667,0.378181747,65.791667,53,4.666666667,0.372741988,65.041667,59.125,3.708333333,0.395088273,63.958333,53.875,6.347826087,0.568761669,63.958333,53.875,4.863636364,0.39369176,65.041667,59.125
2013-06-18,13.04347826,0.255690611,66.625,55.375,12.58333333,0.310824371,66.625,55.375,3.541666667,0.323908198,65.875,58.25,2.583333333,0.270236062,64.5,55.541667,6.291666667,0.339530209,64.5,55.541667,4.954545455,0.369945668,65.875,58.25
2013-06-19,15.13043478,0.09872336,69.458333,45.916667,12,0.218424471,69.458333,45.916667,4.75,0.218024984,68.375,51.916667,4.333333333,0.190215562,64.916667,56.125,6.708333333,0.257273907,64.916667,56.125,3.333333333,0.286884314,68.375,51.916667
2013-06-20,12.26086957,0.199020687,71.75,34.041667,11.375,0.194680372,71.75,34.041667,5.869565217,0.251675719,69.125,44.125,8.541666667,0.197552346,68.2,54.95,8.916666667,0.337312069,68.2,54.95,4.6,0.300445439,69.125,44.125
2013-06-21,13,0.199020687,74.166667,31.166667,14.2173913,0.102900597,74.166667,31.166667,7.291666667,0.356463655,72.083333,42.291667,9.375,0.31340051,69.761905,53,13.08695652,0.278384719,69.761905,53,8.619047619,0.417761945,72.083333,42.291667
2013-06-22,10.95652174,0.10194337,73.583333,35.791667,12.66666667,0.100339084,73.583333,35.791667,9.125,0.178032559,72.708333,38.291667,10.25,0.250524208,67.5,55.375,11.45833333,0.252817557,67.5,55.375,9.333333333,0.192353132,72.708333,38.291667
2013-06-23,10.28571429,0.199020687,74.208333,46.5,14.70833333,0.112923104,74.208333,46.5,3,0.096441448,73.125,49.25,4.5,0.135166761,71.416667,61.375,6.045454545,0.127506671,71.416667,61.375,2.894736842,0.093139392,73.125,49.25
2013-06-24,7.434782609,0.199020687,74.625,42,8.833333333,0.044343853,74.625,42,1.444444444,0.119716475,73.291667,49.916667,3.958333333,0.204065479,69.875,59.666667,4.083333333,0.108978048,69.875,59.666667,2.916666667,0.128604996,73.291667,49.916667
2013-06-25,8.681818182,0.221722152,74.416667,43.083333,9.041666667,0.11652119,74.416667,43.083333,4.875,0.201297106,73.291667,44.541667,5.75,0.250524208,67.041667,56.916667,9.041666667,0.322331376,67.041667,56.916667,5.5,0.252957922,73.291667,44.541667
2013-06-26,11.25,0.199020687,81.458333,35.583333,15.625,0.384102639,81.458333,35.583333,7.291666667,0.409678822,77.875,46.791667,10.20833333,0.250524208,73.5,57.083333,12.5,0.443028129,73.5,57.083333,6.375,0.356555506,77.875,46.791667
2013-06-27,20.54166667,0.199020687,83,32.083333,24.04347826,0.183468992,83,32.083333,12.41666667,0.488761563,79.166667,44.25,11.7826087,0.510004863,74.083333,57,10.25,1.020387383,74.083333,57,19.5,0.9214687,79.166667,44.25
2013-06-28,26.2173913,0.542092155,79.916667,39.166667,22.58333333,0.700949356,79.916667,39.166667,5.083333333,0.2648126,77.458333,46.541667,7.363636364,0.297930916,69.916667,56.458333,9.541666667,0.292271934,69.916667,56.458333,2.619047619,0.36245772,77.458333,46.541667
2013-06-29,18.52173913,0.214932259,75.041667,39.458333,17.41666667,0.435806672,75.041667,39.458333,4.913043478,0.13569543,71.583333,48.625,7.166666667,0.181267038,65.5,54.583333,9.958333333,0.263823962,65.5,54.583333,2.869565217,0.232154846,71.583333,48.625
2013-06-30,10.08333333,0.199020687,71.458333,36.625,11.66666667,0.108563794,71.458333,36.625,6.041666667,0.16404652,68.833333,44,6.708333333,0.258492959,64.625,54.666667,9.869565217,0.190336842,64.625,54.666667,5.578947368,0.204026281,68.833333,44
2013-07-01,10.30434783,0.199020687,71.458333,38.916667,10.16666667,0.070570609,71.458333,38.916667,8.416666667,0.201510844,69.333333,48.833333,7.125,0.250524208,64.166667,54.458333,8.916666667,0.379588381,64.166667,54.458333,7.458333333,0.343686029,69.333333,48.833333
2013-07-02,11.83333333,0.229371086,66.291667,47.208333,11,0.188392265,66.291667,47.208333,5.25,0.234039386,68.666667,48.708333,6.666666667,0.255945933,67.083333,55.708333,7.409090909,0.36222975,67.083333,55.708333,3.045454545,0.28348786,68.666667,48.708333
2013-07-03,6.181818182,0.199020687,63.25,64.583333,7.916666667,0.10311278,63.25,64.583333,2.5,0.108750295,65.333333,62,3.458333333,0.100660849,69.75,59.416667,5.041666667,0.189689633,69.75,59.416667,1.631578947,0.229073271,65.333333,62
2013-07-04,6.5,0.199020687,64.208333,52.166667,6,0.183468992,64.208333,52.166667,2.333333333,0.075024414,64.958333,57.125,2.375,0.087744995,66.958333,55.875,5.583333333,0.181638593,66.958333,55.875,1.166666667,0.089953708,64.958333,57.125
2013-07-05,7.681818182,0.199020687,69.375,45,6.708333333,0.183468992,69.375,45,5.875,0.093471912,68.083333,51.208333,6.958333333,0.250524208,67.434783,54.565217,9.125,0.22825339,67.434783,54.565217,4.347826087,0.095894617,68.083333,51.208333
2013-07-06,7.727272727,0.199020687,69.125,48.958333,8.083333333,0.183468992,69.125,48.958333,3.333333333,0.160140583,68.5,54.791667,4.291666667,0.252532311,68.833333,59.416667,5.956521739,0.366505086,68.833333,59.416667,2.538461538,0.335144115,68.5,54.791667
2013-07-07,6.863636364,0.199020687,68.166667,58.083333,6.5,0.183468992,68.166667,58.083333,1.954545455,0.228477127,69.375,58.208333,2.708333333,0.250524208,69.583333,60.583333,3.9,0.285686623,69.583333,60.583333,1.857142857,0.249420981,69.375,58.208333
2013-07-08,6.913043478,0.199020687,72.25,47.583333,9.333333333,0.183468992,72.25,47.583333,2.545454545,0.126578509,72.166667,51.25,4.916666667,0.119517883,72.5,59.041667,5.791666667,0.154201098,72.5,59.041667,3.272727273,0.162619169,72.166667,51.25
2013-07-09,7.565217391,0.199020687,76.166667,28.833333,8.833333333,0.183468992,76.166667,28.833333,3.869565217,0.069532462,71.041667,44.75,4,0.103218795,69.125,56.958333,4.75,0.15812788,69.125,56.958333,3.428571429,0.130426383,71.041667,44.75
